,,option,position,wind_id,k,p,close,iv,delta,gamma,vega,theta
20200511,close a position,option(delta<-0.5),0.3921169516509278,10002450.SH,2.9,0.3921169516509278,0.0671,0.19917264580726624,-0.604900165192338,3.2253367456292543,0.23082060299947157,-0.48840266095353624
20200511,close a position,option(delta>-0.5),0.6078830483490723,10002449.SH,2.85,0.6078830483490723,0.039,0.19430777430534363,-0.4388997085299674,3.3849417077699813,0.2363258265467491,-0.4978629794811906
20200511,open a position,option(delta<-0.25),1.5808040306547773,10002448.SH,2.8,0.7904020153273886,0.0197,0.19065669178962708,-0.27447515160346614,2.916913799460294,0.1998229942240899,-0.4184402003805591
20200511,open a position,option(delta>-0.25),0.41919596934522274,10002447.SH,2.75,0.20959798467261137,0.0101,0.19991835951805115,-0.15770326736185036,2.011221220283605,0.14447155132762798,-0.3202091038252751
20200511,open a position,option(delta<-0.5),-0.3680730324393316,10002450.SH,2.9,0.3680730324393316,0.0671,0.19917264580726624,-0.604900165192338,3.2253367456292543,0.23082060299947157,-0.48840266095353624
20200511,open a position,option(delta>-0.5),-0.6319269675606685,10002449.SH,2.85,0.6319269675606685,0.039,0.19430777430534363,-0.4388997085299674,3.3849417077699813,0.2363258265467491,-0.4978629794811906
20200512,close a position,option(delta<-0.25),-1.5808040306547773,10002448.SH,2.8,0.7904020153273886,0.0193,0.1903475821018219,-0.277577933558554,3.0373526743425447,0.19434485474289517,-0.4338189328365371
20200512,close a position,option(delta>-0.25),-0.41919596934522274,10002447.SH,2.75,0.20959798467261137,0.0095,0.1986055076122284,-0.15512600901774576,2.0705140329937475,0.1382292421820088,-0.3249493728791321
20200512,close a position,option(delta<-0.5),0.3680730324393316,10002450.SH,2.9,0.3680730324393316,0.0691,0.20602354407310486,-0.614852498551357,3.200475662261264,0.2216469929134266,-0.519033175046737
20200512,close a position,option(delta>-0.5),0.6319269675606685,10002449.SH,2.85,0.6319269675606685,0.039,0.19455769658088684,-0.4485337973234471,3.5072143230724735,0.22937241270838346,-0.5165155807185586
20200512,open a position,option(delta<-0.25),1.5495712515426676,10002448.SH,2.8,0.7747856257713338,0.0193,0.1903475821018219,-0.277577933558554,3.0373526743425447,0.19434485474289517,-0.4338189328365371
20200512,open a position,option(delta>-0.25),0.4504287484573324,10002447.SH,2.75,0.2252143742286662,0.0095,0.1986055076122284,-0.15512600901774576,2.0705140329937475,0.1382292421820088,-0.3249493728791321
20200512,open a position,option(delta<-0.5),-0.30944326943743805,10002450.SH,2.9,0.30944326943743805,0.0691,0.20602354407310486,-0.614852498551357,3.200475662261264,0.2216469929134266,-0.519033175046737
20200512,open a position,option(delta>-0.5),-0.690556730562562,10002449.SH,2.85,0.690556730562562,0.039,0.19455769658088684,-0.4485337973234471,3.5072143230724735,0.22937241270838346,-0.5165155807185586
20200513,close a position,option(delta<-0.25),-1.5495712515426676,10002448.SH,2.8,0.7747856257713338,0.0174,0.18658605217933655,-0.2678024984131757,3.150777908564217,0.18444386115587658,-0.4329532664174416
20200513,close a position,option(delta>-0.25),-0.4504287484573324,10002447.SH,2.75,0.2252143742286662,0.0078,0.19223156571388245,-0.1398544639419621,2.0656865192117433,0.12458230332994487,-0.30403209956395283
20200513,close a position,option(delta<-0.5),0.30944326943743805,10002450.SH,2.9,0.30944326943743805,0.0659,0.19777736067771912,-0.6252896663658104,3.422132601464833,0.21234431979173668,-0.5103750089373548
20200513,close a position,option(delta>-0.5),0.690556730562562,10002449.SH,2.85,0.690556730562562,0.0356,0.18571123480796814,-0.4460767221706061,3.800114585068827,0.22141248553358372,-0.5097851587523654
20200513,open a position,option(delta<-0.25),1.7217229871994475,10002448.SH,2.8,0.8608614935997237,0.0174,0.18658605217933655,-0.2678024984131757,3.150777908564217,0.18444386115587658,-0.4329532664174416
20200513,open a position,option(delta>-0.25),0.2782770128005525,10002447.SH,2.75,0.13913850640027625,0.0078,0.19223156571388245,-0.1398544639419621,2.0656865192117433,0.12458230332994487,-0.30403209956395283
20200513,open a position,option(delta<-0.5),-0.30088941438660244,10002450.SH,2.9,0.30088941438660244,0.0659,0.19777736067771912,-0.6252896663658104,3.422132601464833,0.21234431979173668,-0.5103750089373548
20200513,open a position,option(delta>-0.5),-0.6991105856133976,10002449.SH,2.85,0.6991105856133976,0.0356,0.18571123480796814,-0.4460767221706061,3.800114585068827,0.22141248553358372,-0.5097851587523654
20200514,close a position,option(delta<-0.25),-1.7217229871994475,10002448.SH,2.8,0.8608614935997237,0.0256,0.18853142857551575,-0.36419486382724253,3.728844358466387,0.20067267562258273,-0.5099858931374649
20200514,close a position,option(delta>-0.25),-0.2782770128005525,10002447.SH,2.75,0.13913850640027625,0.0112,0.18858525156974792,-0.19670390593493725,2.7508750245114593,0.14808423030454823,-0.3806837465707871
20200514,close a position,option(delta<-0.5),0.30088941438660244,10002450.SH,2.9,0.30088941438660244,0.0879,0.21819809079170227,-0.7077740296372574,2.9467745377193504,0.18353888177388225,-0.5203778060798386
20200514,close a position,option(delta>-0.5),0.6991105856133976,10002449.SH,2.85,0.6991105856133976,0.0503,0.19301220774650574,-0.557985764284814,3.8277191103676573,0.2108895525643409,-0.5388260082840663
20200514,open a position,option(delta<-0.25),0.6364056273334052,10002448.SH,2.8,0.3182028136667026,0.0256,0.18853142857551575,-0.36419486382724253,3.728844358466387,0.20067267562258273,-0.5099858931374649
20200514,open a position,option(delta>-0.25),1.363594372666595,10002447.SH,2.75,0.6817971863332974,0.0112,0.18858525156974792,-0.19670390593493725,2.7508750245114593,0.14808423030454823,-0.3806837465707871
20200514,open a position,option(delta<-0.5),-0.7007818006526609,10002449.SH,2.85,0.7007818006526609,0.0503,0.19301220774650574,-0.557985764284814,3.8277191103676573,0.2108895525643409,-0.5388260082840663
20200514,open a position,option(delta>-0.5),-0.29921819934733906,10002448.SH,2.8,0.29921819934733906,0.0256,0.18853142857551575,-0.36419486382724253,3.728844358466387,0.20067267562258273,-0.5099858931374649
20200515,close a position,option(delta<-0.25),-0.6364056273334052,10002448.SH,2.8,0.3182028136667026,0.0275,0.16743484139442444,-0.42947793771134946,4.599890949658224,0.20022227205158527,-0.4851431313724211
20200515,close a position,option(delta>-0.25),-1.363594372666595,10002447.SH,2.75,0.6817971863332974,0.012,0.174279123544693,-0.22900006460807698,3.4088300440528925,0.1544435339017776,-0.3962328513897969
20200515,close a position,option(delta<-0.5),0.7007818006526609,10002449.SH,2.85,0.7007818006526609,0.0564,0.1731589138507843,-0.6520583697905105,4.186275224404284,0.1884480486236283,-0.4584703491528709
20200515,close a position,option(delta>-0.5),0.29921819934733906,10002448.SH,2.8,0.29921819934733906,0.0275,0.16743484139442444,-0.42947793771134946,4.599890949658224,0.20022227205158527,-0.4851431313724211
20200515,open a position,option(delta<-0.25),0.20949878474723532,10002448.SH,2.8,0.10474939237361766,0.0275,0.16743484139442444,-0.42947793771134946,4.599890949658224,0.20022227205158527,-0.4851431313724211
20200515,open a position,option(delta>-0.25),1.7905012152527646,10002447.SH,2.75,0.8952506076263823,0.012,0.174279123544693,-0.22900006460807698,3.4088300440528925,0.1544435339017776,-0.3962328513897969
20200515,open a position,option(delta<-0.5),-0.31683855417968315,10002449.SH,2.85,0.31683855417968315,0.0564,0.1731589138507843,-0.6520583697905105,4.186275224404284,0.1884480486236283,-0.4584703491528709
20200515,open a position,option(delta>-0.5),-0.6831614458203168,10002448.SH,2.8,0.6831614458203168,0.0275,0.16743484139442444,-0.42947793771134946,4.599890949658224,0.20022227205158527,-0.4851431313724211
20200518,close a position,option(delta<-0.25),-0.20949878474723532,10002448.SH,2.8,0.10474939237361766,0.0157,0.16887196898460388,-0.31785412097931864,4.746827466785224,0.15863675144330913,-0.5249038693028891
20200518,close a position,option(delta>-0.25),-1.7905012152527646,10002447.SH,2.75,0.8952506076263823,0.0054,0.17644593119621277,-0.13460894555294534,2.7605738662818387,0.09639484612396178,-0.3371592021791076
20200518,close a position,option(delta<-0.5),0.31683855417968315,10002449.SH,2.85,0.31683855417968315,0.0377,0.16432878375053406,-0.5791972780763419,5.34937445947584,0.17396401995478772,-0.5461155140083607
20200518,close a position,option(delta>-0.5),0.6831614458203168,10002448.SH,2.8,0.6831614458203168,0.0157,0.16887196898460388,-0.31785412097931864,4.746827466785224,0.15863675144330913,-0.5249038693028891
20200602,open a position,option(delta<-0.25),1.906722416011729,10002094.SH,2.8,0.9533612080058645,0.0205,0.18551036715507507,-0.25457733374534364,2.4468180213743604,0.22676864319835152,-0.33390407371204694
20200602,open a position,option(delta>-0.25),0.0932775839882709,10002093.SH,2.75,0.04663879199413545,0.0115,0.1944824755191803,-0.15643298759848778,1.7440150695214653,0.16945088962394092,-0.2641411885753062
20200602,open a position,option(delta<-0.5),-0.7247437822636248,10002096.SH,2.9,0.7247437822636248,0.0647,0.19627490639686584,-0.5405078527609737,2.8608309732321486,0.2805240653996179,-0.42432991368653095
20200602,open a position,option(delta>-0.5),-0.2752562177363752,10002095.SH,2.85,0.2752562177363752,0.0376,0.18626537919044495,-0.3933436829772785,2.921252876873,0.2718406751092123,-0.39663551726019725
20200603,close a position,option(delta<-0.25),-1.906722416011729,10002094.SH,2.8,0.9533612080058645,0.019,0.18850234150886536,-0.24140212858189447,2.391580247595128,0.21573402657923654,-0.339106038009679
20200603,close a position,option(delta>-0.25),-0.0932775839882709,10002093.SH,2.75,0.04663879199413545,0.0107,0.19866278767585754,-0.14768602191384694,1.6790544212021625,0.15962401865324888,-0.2668542243690562
20200603,close a position,option(delta<-0.5),0.7247437822636248,10002096.SH,2.9,0.7247437822636248,0.0605,0.1950104534626007,-0.528018369820608,2.949992165492454,0.27529333508093184,-0.434882793565464
20200603,close a position,option(delta>-0.5),0.2752562177363752,10002095.SH,2.85,0.2752562177363752,0.0351,0.18824848532676697,-0.37801395983969666,2.9191591163180672,0.2629699966536273,-0.4077049120313291
20200603,open a position,option(delta<-0.25),0.12587301317819774,10002095.SH,2.85,0.06293650658909887,0.0351,0.18824848532676697,-0.37801395983969666,2.9191591163180672,0.2629699966536273,-0.4077049120313291
20200603,open a position,option(delta>-0.25),1.8741269868218022,10002094.SH,2.8,0.9370634934109011,0.019,0.18850234150886536,-0.24140212858189447,2.391580247595128,0.21573402657923654,-0.339106038009679
20200603,open a position,option(delta<-0.5),-0.8132163592778808,10002096.SH,2.9,0.8132163592778808,0.0605,0.1950104534626007,-0.528018369820608,2.949992165492454,0.27529333508093184,-0.434882793565464
20200603,open a position,option(delta>-0.5),-0.18678364072211917,10002095.SH,2.85,0.18678364072211917,0.0351,0.18824848532676697,-0.37801395983969666,2.9191591163180672,0.2629699966536273,-0.4077049120313291
20200604,close a position,option(delta<-0.25),-0.12587301317819774,10002095.SH,2.85,0.06293650658909887,0.037,0.19102701544761658,-0.3953107972561156,2.992600542907453,0.2594551235266635,-0.42876771886901643
20200604,close a position,option(delta>-0.25),-1.8741269868218022,10002094.SH,2.8,0.9370634934109011,0.0199,0.19022837281227112,-0.25337258487153846,2.4972428733350545,0.2156029932042034,-0.35926885904760697
20200604,close a position,option(delta<-0.5),0.8132163592778808,10002096.SH,2.9,0.8132163592778808,0.0623,0.19416555762290955,-0.5480396123237583,3.0277114769643747,0.26681202062980186,-0.4399358959449758
20200604,close a position,option(delta>-0.5),0.18678364072211917,10002095.SH,2.85,0.18678364072211917,0.037,0.19102701544761658,-0.3953107972561156,2.992600542907453,0.2594551235266635,-0.42876771886901643
20200604,open a position,option(delta<-0.25),1.9332892267807413,10002094.SH,2.8,0.9666446133903707,0.0199,0.19022837281227112,-0.25337258487153846,2.4972428733350545,0.2156029932042034,-0.35926885904760697
20200604,open a position,option(delta>-0.25),0.06671077321925867,10002093.SH,2.75,0.033355386609629334,0.0108,0.1983274519443512,-0.1522619333594124,1.7625210339603374,0.1586484565085359,-0.2781319433591442
20200604,open a position,option(delta<-0.5),-0.6854580957595864,10002096.SH,2.9,0.6854580957595864,0.0623,0.19416555762290955,-0.5480396123237583,3.0277114769643747,0.26681202062980186,-0.4399358959449758
20200604,open a position,option(delta>-0.5),-0.3145419042404136,10002095.SH,2.85,0.3145419042404136,0.037,0.19102701544761658,-0.3953107972561156,2.992600542907453,0.2594551235266635,-0.42876771886901643
20200605,close a position,option(delta<-0.25),-1.9332892267807413,10002094.SH,2.8,0.9666446133903707,0.0138,0.18037143349647522,-0.2028572710543045,2.3724367412074385,0.18630294143034487,-0.3107633919107122
20200605,close a position,option(delta>-0.25),-0.06671077321925867,10002093.SH,2.75,0.033355386609629334,0.007,0.18951895833015442,-0.11312504467797957,1.534136575092324,0.12658259609275418,-0.22374520630196162
20200605,close a position,option(delta<-0.5),0.6854580957595864,10002096.SH,2.9,0.6854580957595864,0.0487,0.17524221539497375,-0.5091992435405218,3.4492700051777265,0.2631620376135067,-0.4125407828680379
20200605,close a position,option(delta>-0.5),0.3145419042404136,10002095.SH,2.85,0.3145419042404136,0.027,0.17625388503074646,-0.34098023304020486,3.1541166777105523,0.2420325448044551,-0.3894903179733408
20200608,open a position,option(delta<-0.25),1.1576655654358448,10002095.SH,2.85,0.5788327827179224,0.0235,0.19452837109565735,-0.3046038880914703,2.9588319070709943,0.21292302873578348,-0.45427448383201285
20200608,open a position,option(delta>-0.25),0.8423344345641552,10002094.SH,2.8,0.4211672172820776,0.0115,0.19692620635032654,-0.17495493667534134,2.1518256428781295,0.1567580978060531,-0.3417135179692855
20200608,open a position,option(delta<-0.5),-0.21819655207599964,10002097.SH,2.95,0.21819655207599964,0.0755,0.21088948845863342,-0.6202770956291077,2.9678018662309817,0.23153104323196957,-0.5193901537009545
20200608,open a position,option(delta>-0.5),-0.7818034479240004,10002096.SH,2.9,0.7818034479240004,0.0434,0.19427230954170227,-0.4664313995676599,3.3643283743896406,0.24178462079655016,-0.5078073572340482
20200609,close a position,option(delta<-0.25),-1.1576655654358448,10002095.SH,2.85,0.5788327827179224,0.0165,0.19012656807899475,-0.24296695760992892,2.7778613709051436,0.18544255518762107,-0.4144330901584668
20200609,close a position,option(delta>-0.25),-0.8423344345641552,10002094.SH,2.8,0.4211672172820776,0.008,0.19793710112571716,-0.13308048826110297,1.8330249102982783,0.1273947696310079,-0.298856623296586
20200609,close a position,option(delta<-0.5),0.21819655207599964,10002097.SH,2.95,0.21819655207599964,0.0611,0.20141491293907166,-0.5732455270075336,3.2861486869161607,0.23239932276659547,-0.5347717869887739
20200609,close a position,option(delta>-0.5),0.7818034479240004,10002096.SH,2.9,0.7818034479240004,0.033,0.18927034735679626,-0.40264987473042246,3.4506884299103944,0.22932127733204719,-0.5038796551161392
20200609,open a position,option(delta<-0.25),0.08808759906063192,10002096.SH,2.9,0.04404379953031596,0.033,0.18927034735679626,-0.40264987473042246,3.4506884299103944,0.22932127733204719,-0.5038796551161392
20200609,open a position,option(delta>-0.25),1.911912400939368,10002095.SH,2.85,0.955956200469684,0.0165,0.19012656807899475,-0.24296695760992892,2.7778613709051436,0.18544255518762107,-0.4144330901584668
20200609,open a position,option(delta<-0.5),-0.5706483369895295,10002097.SH,2.95,0.5706483369895295,0.0611,0.20141491293907166,-0.5732455270075336,3.2861486869161607,0.23239932276659547,-0.5347717869887739
20200609,open a position,option(delta>-0.5),-0.42935166301047045,10002096.SH,2.9,0.42935166301047045,0.033,0.18927034735679626,-0.40264987473042246,3.4506884299103944,0.22932127733204719,-0.5038796551161392
20200610,close a position,option(delta<-0.25),-0.08808759906063192,10002096.SH,2.9,0.04404379953031596,0.04,0.19809618592262268,-0.4561340837775053,3.5146814532632735,0.22583230076038963,-0.5558437010315342
20200610,close a position,option(delta>-0.25),-1.911912400939368,10002095.SH,2.85,0.955956200469684,0.02,0.19414618611335754,-0.2846649276568939,3.0687099048432382,0.19324518170283791,-0.4721154049182131
20200610,close a position,option(delta<-0.5),0.5706483369895295,10002097.SH,2.95,0.5706483369895295,0.07,0.20770469307899475,-0.6229790171395858,3.2109632795921725,0.2163244579343306,-0.5480831074966445
20200610,close a position,option(delta>-0.5),0.42935166301047045,10002096.SH,2.9,0.42935166301047045,0.04,0.19809618592262268,-0.4561340837775053,3.5146814532632735,0.22583230076038963,-0.5558437010315342
20200610,open a position,option(delta<-0.25),1.4503882692860615,10002095.SH,2.85,0.7251941346430307,0.02,0.19414618611335754,-0.2846649276568939,3.0687099048432382,0.19324518170283791,-0.4721154049182131
20200610,open a position,option(delta>-0.25),0.5496117307139385,10002094.SH,2.8,0.27480586535696927,0.0097,0.20100542902946472,-0.15852159511970587,2.112530671186672,0.13773197854504485,-0.3514785103328598
20200610,open a position,option(delta<-0.5),-0.26291428417127033,10002097.SH,2.95,0.26291428417127033,0.07,0.20770469307899475,-0.6229790171395858,3.2109632795921725,0.2163244579343306,-0.5480831074966445
20200610,open a position,option(delta>-0.5),-0.7370857158287296,10002096.SH,2.9,0.7370857158287296,0.04,0.19809618592262268,-0.4561340837775053,3.5146814532632735,0.22583230076038963,-0.5558437010315342
20200611,close a position,option(delta<-0.25),-1.4503882692860615,10002095.SH,2.85,0.7251941346430307,0.0314,0.20796027779579163,-0.3871026318472006,3.389554088965675,0.20794813251569708,-0.5841829594943138
20200611,close a position,option(delta>-0.25),-0.5496117307139385,10002094.SH,2.8,0.27480586535696927,0.0162,0.21262702345848083,-0.23498277621429065,2.660800670979934,0.16690251002808776,-0.4843470886291212
20200611,close a position,option(delta<-0.5),0.26291428417127033,10002097.SH,2.95,0.26291428417127033,0.0962,0.24732807278633118,-0.6882087518893601,2.632798241326961,0.1920980957050357,-0.625447585156085
20200611,close a position,option(delta>-0.5),0.7370857158287296,10002096.SH,2.9,0.7370857158287296,0.0583,0.21925833821296692,-0.5580901522229742,3.3143703244179634,0.21438244371082638,-0.6265901577998975
20200611,open a position,option(delta<-0.25),0.19743936415438582,10002095.SH,2.85,0.09871968207719291,0.0314,0.20796027779579163,-0.3871026318472006,3.389554088965675,0.20794813251569708,-0.5841829594943138
20200611,open a position,option(delta>-0.25),1.802560635845614,10002094.SH,2.8,0.901280317922807,0.0162,0.21262702345848083,-0.23498277621429065,2.660800670979934,0.16690251002808776,-0.4843470886291212
20200611,open a position,option(delta<-0.5),-0.6602667136448823,10002096.SH,2.9,0.6602667136448823,0.0583,0.21925833821296692,-0.5580901522229742,3.3143703244179634,0.21438244371082638,-0.6265901577998975
20200611,open a position,option(delta>-0.5),-0.3397332863551177,10002095.SH,2.85,0.3397332863551177,0.0314,0.20796027779579163,-0.3871026318472006,3.389554088965675,0.20794813251569708,-0.5841829594943138
20200612,close a position,option(delta<-0.25),-0.19743936415438582,10002095.SH,2.85,0.09871968207719291,0.0244,0.20445314049720764,-0.3366695479993089,3.4059036845720705,0.19134217805534068,-0.5750035109540622
20200612,close a position,option(delta>-0.25),-1.802560635845614,10002094.SH,2.8,0.901280317922807,0.0114,0.20749923586845398,-0.1877098622020883,2.4762829635495414,0.1411891541585903,-0.43447170685151865
20200612,close a position,option(delta<-0.5),0.6602667136448823,10002096.SH,2.9,0.6602667136448823,0.047,0.20710381865501404,-0.5185388373340604,3.670797425200836,0.2088974266142176,-0.6270431255214971
20200612,close a position,option(delta>-0.5),0.3397332863551177,10002095.SH,2.85,0.3397332863551177,0.0244,0.20445314049720764,-0.3366695479993089,3.4059036845720705,0.19134217805534068,-0.5750035109540622
20200612,open a position,option(delta<-0.25),0.8363355154052553,10002095.SH,2.85,0.41816775770262765,0.0244,0.20445314049720764,-0.3366695479993089,3.4059036845720705,0.19134217805534068,-0.5750035109540622
20200612,open a position,option(delta>-0.25),1.1636644845947446,10002094.SH,2.8,0.5818322422973723,0.0114,0.20749923586845398,-0.1877098622020883,2.4762829635495414,0.1411891541585903,-0.43447170685151865
20200612,open a position,option(delta<-0.5),-0.8980650476951197,10002096.SH,2.9,0.8980650476951197,0.047,0.20710381865501404,-0.5185388373340604,3.670797425200836,0.2088974266142176,-0.6270431255214971
20200612,open a position,option(delta>-0.5),-0.10193495230488026,10002095.SH,2.85,0.10193495230488026,0.0244,0.20445314049720764,-0.3366695479993089,3.4059036845720705,0.19134217805534068,-0.5750035109540622
20200615,close a position,option(delta<-0.25),-0.8363355154052553,10002095.SH,2.85,0.41816775770262765,0.0453,0.24944481253623962,-0.49789075815049,3.5773977490174715,0.17834719589273723,-0.872857474562448
20200615,close a position,option(delta>-0.25),-1.1636644845947446,10002094.SH,2.8,0.5818322422973723,0.0229,0.24212101101875305,-0.3192424935557058,3.3005369221385945,0.15971350971387308,-0.7655059269654869
20200615,close a position,option(delta<-0.5),0.8980650476951197,10002096.SH,2.9,0.8980650476951197,0.0821,0.2907634675502777,-0.6444400226590576,2.86565451104647,0.16652837668006734,-0.9435210524659992
20200615,close a position,option(delta>-0.5),0.10193495230488026,10002095.SH,2.85,0.10193495230488026,0.0453,0.24944481253623962,-0.49789075815049,3.5773977490174715,0.17834719589273723,-0.872857474562448
20200615,open a position,option(delta<-0.25),1.0228091060142812,10002094.SH,2.8,0.5114045530071406,0.0229,0.24212101101875305,-0.3192424935557058,3.3005369221385945,0.15971350971387308,-0.7655059269654869
20200615,open a position,option(delta>-0.25),0.9771908939857188,10002093.SH,2.75,0.4885954469928594,0.0108,0.247285395860672,-0.17752505844273037,2.3529772240723257,0.1162895717804286,-0.5727979548577368
20200615,open a position,option(delta<-0.5),-0.014392715354683273,10002096.SH,2.9,0.014392715354683273,0.0821,0.2907634675502777,-0.6444400226590576,2.86565451104647,0.16652837668006734,-0.9435210524659992
20200615,open a position,option(delta>-0.5),-0.9856072846453168,10002095.SH,2.85,0.9856072846453168,0.0453,0.24944481253623962,-0.49789075815049,3.5773977490174715,0.17834719589273723,-0.872857474562448
20200616,close a position,option(delta<-0.25),-1.0228091060142812,10002094.SH,2.8,0.5114045530071406,0.0062,0.18306002020835876,-0.15133356076905569,3.00801260187034,0.09989643817501942,-0.40834145798393173
20200616,close a position,option(delta>-0.25),-0.9771908939857188,10002093.SH,2.75,0.4885954469928594,0.0024,0.2033175528049469,-0.06307083365939725,1.4302501401138903,0.05275501113683088,-0.24101023008640207
20200616,close a position,option(delta<-0.5),0.014392715354683273,10002096.SH,2.9,0.014392715354683273,0.0428,0.18011817336082458,-0.6059721997811551,5.015569201759614,0.1638908120988292,-0.6376948284634044
20200616,close a position,option(delta>-0.5),0.9856072846453168,10002095.SH,2.85,0.9856072846453168,0.0171,0.17190971970558167,-0.3444183542275412,5.028658872575973,0.15683011252561338,-0.5948793272748952
20200616,open a position,option(delta<-0.25),1.0220011370513054,10002095.SH,2.85,0.5110005685256527,0.0171,0.17190971970558167,-0.3444183542275412,5.028658872575973,0.15683011252561338,-0.5948793272748952
20200616,open a position,option(delta>-0.25),0.9779988629486946,10002094.SH,2.8,0.4889994314743473,0.0062,0.18306002020835876,-0.15133356076905569,3.00801260187034,0.09989643817501942,-0.40834145798393173
20200616,open a position,option(delta<-0.5),-0.5948360095534031,10002096.SH,2.9,0.5948360095534031,0.0428,0.18011817336082458,-0.6059721997811551,5.015569201759614,0.1638908120988292,-0.6376948284634044
20200616,open a position,option(delta>-0.5),-0.4051639904465969,10002095.SH,2.85,0.4051639904465969,0.0171,0.17190971970558167,-0.3444183542275412,5.028658872575973,0.15683011252561338,-0.5948793272748952
20200617,close a position,option(delta<-0.25),-1.0220011370513054,10002095.SH,2.85,0.5110005685256527,0.0154,0.18089011311531067,-0.3228651137248981,4.973482258930232,0.14320793932476586,-0.6564662710408806
20200617,close a position,option(delta>-0.25),-0.9779988629486946,10002094.SH,2.8,0.4889994314743473,0.005,0.18832573294639587,-0.13109744684161062,2.831861911614098,0.08489330289427828,-0.40916556677714994
20200617,close a position,option(delta<-0.5),0.5948360095534031,10002096.SH,2.9,0.5948360095534031,0.0396,0.18668630719184875,-0.5895901746403885,5.220504922562863,0.155137456487704,-0.7203175415938992
20200617,close a position,option(delta>-0.5),0.4051639904465969,10002095.SH,2.85,0.4051639904465969,0.0154,0.18089011311531067,-0.3228651137248981,4.973482258930232,0.14320793932476586,-0.6564662710408806
20200617,open a position,option(delta<-0.25),1.2400688300677418,10002095.SH,2.85,0.6200344150338709,0.0154,0.18089011311531067,-0.3228651137248981,4.973482258930232,0.14320793932476586,-0.6564662710408806
20200617,open a position,option(delta>-0.25),0.7599311699322582,10002094.SH,2.8,0.3799655849661291,0.005,0.18832573294639587,-0.13109744684161062,2.831861911614098,0.08489330289427828,-0.40916556677714994
20200617,open a position,option(delta<-0.5),-0.6641103976773505,10002096.SH,2.9,0.6641103976773505,0.0396,0.18668630719184875,-0.5895901746403885,5.220504922562863,0.155137456487704,-0.7203175415938992
20200617,open a position,option(delta>-0.5),-0.3358896023226495,10002095.SH,2.85,0.3358896023226495,0.0154,0.18089011311531067,-0.3228651137248981,4.973482258930232,0.14320793932476586,-0.6564662710408806
20200618,close a position,option(delta<-0.25),-1.2400688300677418,10002095.SH,2.85,0.6200344150338709,0.01,0.18360856175422668,-0.24471279436639837,4.6098717819758255,0.11661040318117068,-0.6368722935062144
20200618,close a position,option(delta>-0.25),-0.7599311699322582,10002094.SH,2.8,0.3799655849661291,0.0031,0.1979406177997589,-0.09006218305904434,2.211419620837796,0.06030614978270535,-0.35780826118028347
20200618,close a position,option(delta<-0.5),0.6641103976773505,10002096.SH,2.9,0.6641103976773505,0.0269,0.16752967238426208,-0.5216491370309344,6.40619972066703,0.14785899005046416,-0.7227027131498585
20200618,close a position,option(delta>-0.5),0.3358896023226495,10002095.SH,2.85,0.3358896023226495,0.01,0.18360856175422668,-0.24471279436639837,4.6098717819758255,0.11661040318117068,-0.6368722935062144
20200618,open a position,option(delta<-0.25),-0.038183544873387994,10002096.SH,2.9,0.019091772436693997,0.0269,0.16752967238426208,-0.5216491370309344,6.40619972066703,0.14785899005046416,-0.7227027131498585
20200618,open a position,option(delta>-0.25),-1.961816455126612,10002095.SH,2.85,0.980908227563306,0.01,0.18360856175422668,-0.24471279436639837,4.6098717819758255,0.11661040318117068,-0.6368722935062144
20200618,open a position,option(delta<-0.5),0.9218263055594734,10002096.SH,2.9,0.9218263055594734,0.0269,0.16752967238426208,-0.5216491370309344,6.40619972066703,0.14785899005046416,-0.7227027131498585
20200618,open a position,option(delta>-0.5),0.07817369444052658,10002095.SH,2.85,0.07817369444052658,0.01,0.18360856175422668,-0.24471279436639837,4.6098717819758255,0.11661040318117068,-0.6368722935062144
20200619,close a position,option(delta<-0.25),0.038183544873387994,10002096.SH,2.9,0.019091772436693997,0.011,0.16308262944221497,-0.30523048693513355,6.271774645664328,0.12003854840553012,-0.6964431843019286
20200619,close a position,option(delta>-0.25),1.961816455126612,10002095.SH,2.85,0.980908227563306,0.0032,0.1849394142627716,-0.10472159363074407,2.8645311398512554,0.062173542095064586,-0.413494951624914
20200619,close a position,option(delta<-0.5),-0.9218263055594734,10002096.SH,2.9,0.9218263055594734,0.011,0.16308262944221497,-0.30523048693513355,6.271774645664328,0.12003854840553012,-0.6964431843019286
20200619,close a position,option(delta>-0.5),-0.07817369444052658,10002095.SH,2.85,0.07817369444052658,0.0032,0.1849394142627716,-0.10472159363074407,2.8645311398512554,0.062173542095064586,-0.413494951624914
20200619,open a position,option(delta<-0.25),1.4490968851811576,10002096.SH,2.9,0.7245484425905788,0.011,0.16308262944221497,-0.30523048693513355,6.271774645664328,0.12003854840553012,-0.6964431843019286
20200619,open a position,option(delta>-0.25),0.5509031148188424,10002095.SH,2.85,0.2754515574094212,0.0032,0.1849394142627716,-0.10472159363074407,2.8645311398512554,0.062173542095064586,-0.413494951624914
20200619,open a position,option(delta<-0.5),-0.6015351662116813,10002097.SH,2.95,0.6015351662116813,0.0386,0.18961235880851746,-0.6290178962257263,5.817570913600857,0.1294586016147034,-0.8583689973573438
