,,option,position,wind_id,k,p,close,iv,delta,gamma,vega,theta
20190719,open a position,option(delta>0.5),0.16349280337963756,10001863.SH,2.9,0.16349280337963756,0.0548,0.22086837887763977,0.7100207893738532,4.503788791486758,0.1177832029102174,-0.9901855780623896
20190722,close a position,option(delta<0.25),0.05283917462297437,10001877.SH,3.1,0.026419587311487185,0.0005,0.37475308775901794,0.01726364960396989,0.5270055975861563,0.009239702805308923,-0.316961790687467
20190722,close a position,option(delta>0.25),1.9471608253770256,10001875.SH,3.0,0.9735804126885128,0.0022,0.25810620188713074,0.08635421723895104,2.8205012129684723,0.034058246571507564,-0.8071488662005203
20190722,close a position,option(delta<0.5),-0.8365071966203624,10001873.SH,2.95,0.8365071966203624,0.0093,0.23291155695915222,0.29522752719469536,6.851363156348566,0.07465614847880252,-1.6037476264996917
20190722,close a position,option(delta>0.5),-0.16349280337963756,10001863.SH,2.9,0.16349280337963756,0.0315,0.21180400252342224,0.6903580101947626,7.6969533411893964,0.07626944236832764,-1.5137828233548138
20190812,open a position,option(delta<0.25),-1.6866564749851183,10001888.SH,2.95,0.8433282374925591,0.0127,0.166147381067276,0.22429487621188482,2.9997410156120607,0.17983137957245898,-0.3534178259877255
20190812,open a position,option(delta>0.25),-0.3133435250148817,10001887.SH,2.9,0.15667176250744086,0.0253,0.15712913870811462,0.38836479779009114,4.060189800705028,0.23019255881807257,-0.4343419613626203
20190812,open a position,option(delta<0.5),0.4896081098947252,10001887.SH,2.9,0.4896081098947252,0.0253,0.15712913870811462,0.38836479779009114,4.060189800705028,0.23019255881807257,-0.4343419613626203
20190812,open a position,option(delta>0.5),0.5103918901052749,10001886.SH,2.85,0.5103918901052749,0.0452,0.13971737027168274,0.6070892806318594,4.581215858771328,0.23095074790192438,-0.4019857320186345
20190813,close a position,option(delta<0.25),1.6866564749851183,10001888.SH,2.95,0.8433282374925591,0.0079,0.17575785517692566,0.1525236222914394,2.3299102673642325,0.1357341144998391,-0.2987574398982481
20190813,close a position,option(delta>0.25),0.3133435250148817,10001887.SH,2.9,0.15667176250744086,0.0165,0.16669276356697083,0.28181246081883393,3.5185556884889335,0.19440894812207005,-0.4099568197549953
20190813,close a position,option(delta<0.5),-0.4896081098947252,10001887.SH,2.9,0.4896081098947252,0.0165,0.16669276356697083,0.28181246081883393,3.5185556884889335,0.19440894812207005,-0.4099568197549953
