,trade_date,s0,delta_s,balance,return,from_gamma,from_vega,from_theta
0,20210122,3.833,-0.006999999999999673,0.06946619328609549,-0.0019255058405370784,7.315373756674886e-05,0.00012392378135265018,-0.0017291788345151842
0,20210125,3.89,0.05699999999999994,0.07309154551870702,0.0036253522326115256,0.005343234011493271,0.00963143360288122,-0.0057629033249535005
0,20210129,3.7039999999999997,-0.02700000000000058,0.0816423588656059,0.008550813346898889,-0.0003343604582871453,0.007356657965738391,0.0011610664546066885
0,20210201,3.7310000000000003,0.02700000000000058,0.07932669443442666,-0.00231566443117924,-0.00036834399727212505,-0.005357871588190382,0.0030423347534716118
0,20210202,3.752,0.020999999999999464,0.08536636382027246,0.006039669385845797,-0.00023605541112194816,0.0063515587433509895,0.0012378557063988964
0,20210203,3.764,0.01200000000000001,0.08521642724019335,-0.00014993658007911304,-8.414626827281235e-05,-0.0007125776064592559,0.0010288930813786802
0,20210204,3.787,0.02300000000000013,0.08527811211516118,6.168487496782671e-05,-0.00031307411851457786,-0.0008039211519417929,0.0010351988668709086
0,20210205,3.8339999999999996,0.04699999999999971,0.08470578003842594,-0.000572332076735238,-0.0012927626993992096,-0.0002588159927734605,0.0010593552567815991
0,20210209,3.9389999999999996,0.06399999999999961,0.09055028531621895,0.005844505277793011,0.0028062692566601117,0.004262218394097685,-0.0011343805737072618
0,20210210,4.012,0.07299999999999995,0.0990295170230669,0.008479231706847945,0.0038398153660755933,0.00911758590927244,-0.001177917557409437
0,20210219,3.998,-0.008999999999999453,0.09535133440634447,-0.003678182616722425,7.229401627693082e-05,-0.002735498732958556,-0.0015998132138774
0,20210226,3.7430000000000003,-0.09999999999999964,0.0918198375661569,-0.0035314968401875674,-0.004774625139161687,0.0024544927837684446,0.0011584940401990975
0,20210304,3.698,-0.10599999999999987,0.10717073790543649,0.015350900339279591,0.00674834694625589,0.00594574205013729,-0.0010584593992407252
0,20210308,3.5610000000000004,-0.11699999999999955,0.10006794236356954,-0.007102795541866949,-0.006731341926261942,0.0009001683917801804,0.0040101809122551025
0,20210310,3.523,0.018000000000000238,0.10387705430611871,0.0038091119425491676,-0.00017457580738125072,0.0035036556060028742,0.0016502274325745797
0,20210311,3.614,0.09099999999999975,0.09841647922827416,-0.0054605750778445455,-0.005372961696271604,-0.0008676681499857342,0.0015570870195882206
0,20210312,3.617,0.0030000000000001137,0.09569291071397618,-0.0027235685142979887,6.69375245338681e-06,-0.0017037042427717934,-0.0013569085555299879
0,20210315,3.5580000000000003,-0.05899999999999972,0.09314779209241791,-0.002545118621558262,0.002727807967508143,0.0002065619070381467,-0.0038179915514344317
0,20210319,3.4960000000000004,-0.09499999999999975,0.08773732453208442,-0.00541046756033349,-0.007600803401317689,0.0021445112708693773,0.0016532959960177483
0,20210322,3.523,0.02699999999999969,0.08839798676809824,0.000660662236013812,-0.000513590473320222,-0.005104594455913088,0.005352622002520755
0,20210326,3.514,0.06199999999999983,0.08733064625310674,-0.0010673405149914938,-0.0019637825031086874,0.0006564794004666465,0.000801828031397679
0,20210330,3.5610000000000004,0.040000000000000036,0.09114520409747259,0.003814557844365851,0.0009991110770823026,0.004204197703800308,-0.0007957555053895332
